Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Michael Wacha","KCR",10.9904,8.32404,11.3433,4.01418,27.5189,27.5189,0,0,0,160.642,673.125,153.392,77.8801,71.6497,21.2852,46.1181,0.869652,5.51702,139.861,7.83573,2.58377,3.03267,1.1925,0.207779,0.0685135,0.13926557451486588,0.246814,1.24195,0.286976,0.71669,,,4.112,2.32268,2.21314,278.1300048828125,4.76098,0.679439,0.994304,4.76098,-0.679439,3.67426,659.3000000000002,4.095031055900622,656,4.074534161490683,,,,,,,,,,,,,,,,,,,"Michael Wacha","14078",608379
"Brady Singer","CIN",8.94616,10.3753,11.5464,4.37542,28.5661,28.5661,0,0,0,168.562,718.799,169.717,89.0738,81.9479,24.421,49.6559,0.751964,8.91076,156.309,8.34579,2.65126,3.14785,1.30391,0.217459,0.0690817,0.14837732166051865,0.257056,1.30143,0.303013,0.703621,,,4.23762,2.25136,2.21233,331.239990234375,3.04114,-0.137952,1.50693,3.04114,0.137952,2.99076,648.4000000000001,3.836686390532545,668,3.9526627218934913,,,,,,,,,,,,,,,,,,,"Brady Singer","25377",663903
"Nick Martinez","CIN",8.57874,7.98373,8.73233,4.16887,37.0271,22.5499,0.0938775,0.980335,0.707844,146.299,616.299,146.997,73.6593,67.7666,20.6987,37.8227,1.1193,5.75057,123.369,7.5894,2.32678,3.26176,1.27334,0.200177,0.0613707,0.1388058103621006,0.256662,1.26331,0.294637,0.713292,,,4.21273,2.23081,2.03406,315.4200134277344,6.68624,0.48082,0.794501,6.68624,-0.48082,3.94066,557.9000000000001,3.8212328767123296,575,3.9383561643835616,,,,,,,,,,,,,,,,,,,"Nick Martinez","12730",607259
"Bryan Woo","SEA",8.76303,6.62434,10.0087,3.67012,25.1486,25.1486,0,0,0,137.161,552.607,119.846,60.797,55.9332,17.7543,27.4636,0.942518,6.18446,130.272,8.54796,1.80205,4.74346,1.16497,0.235741,0.0496981,0.1860428750514984,0.230936,1.07399,0.275231,0.706494,,,3.68561,2.1879,1.9528,130.55999755859375,3.91801,0.369738,0.882247,3.91801,-0.369738,3.82367,641.4000000000002,4.681751824817519,612,4.467153284671533,,,,,,,,,,,,,,,,,,,"Bryan Woo","30279",693433
"Nestor Cortes","MIL",8.7343,7.543,9.65523,3.86041,34.2516,22.8099,0,0.302767,0,142.653,585.907,129.244,66.5096,61.1888,21.0301,37.1247,0.56346,4.39886,139.279,8.78715,2.3422,3.75166,1.32679,0.237716,0.0633628,0.17435313016176224,0.237414,1.16625,0.281753,0.729289,,,4.00349,2.18091,2.14957,261.0199890136719,4.00866,0.621373,0.566859,4.00866,-0.621373,4.24419,619.5000000000001,4.3321678321678325,597,4.174825174825175,,,,,,,,,,,,,,,,,,,"Nestor Cortes","17874",641482
"Brandon Pfaadt","ARI",9.67422,8.94611,10.3301,4.03088,30.9032,26.405,0,0.327811,0,155.883,647.023,150.766,75.8871,69.8161,22.3307,37.128,0.900794,5.65916,156.962,9.06232,2.14361,4.2276,1.28928,0.242591,0.0573828,0.18520858511328697,0.249515,1.20535,0.302241,0.7151,,,3.83837,2.17839,2.22151,178.5399932861328,3.5023,-2.06441,0.891905,3.5023,2.06441,3.81079,676.2000000000002,4.334615384615385,679,4.352564102564102,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Clay Holmes","NYM",9.00367,7.36374,9.40894,3.68578,39.8985,20.8637,0.327096,0.00162481,6.57096,139.549,597.264,128.338,62.119,57.1495,10.9023,54.0634,2.43502,7.89192,131.758,8.49757,3.48675,2.43711,0.703128,0.220603,0.0905184,0.1300845816731453,0.239746,1.30708,0.299087,0.719658,,,3.62567,2.17162,2.32176,205.64999389648438,4.72556,-0.919208,0.911234,4.72556,0.919208,3.78502,645.9000000000001,4.613571428571429,635,4.535714285714286,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Reese Olson","DET",7.62043,8.44341,10.1635,3.92077,26.0866,26.0866,0,0.077918,0,140.651,588.509,129.19,66.6014,61.2733,15.5014,44.8188,1.86668,5.20663,130.589,8.35618,2.86787,2.91372,0.991908,0.221898,0.0761565,0.1457419991493225,0.239914,1.23717,0.289731,0.705204,,,3.80932,2.15016,1.92166,246.61000061035156,2.34702,-0.756302,0.464421,2.34702,0.756302,4.38077,623.2000000000002,4.41985815602837,609,4.319148936170213,,,,,,,,,,,,,,,,,,,"Reese Olson","24968",681857
"Drew Rasmussen","TBR",7.46294,5.90605,6.71793,3.39533,35.4356,17.4234,0.0207022,1.57271,0,112.197,457.68,100.725,46.0079,42.3273,11.0943,27.0994,0.48457,3.36224,109.912,8.81674,2.17381,4.0559,0.889938,0.240151,0.0592104,0.18094095960259438,0.235769,1.13928,0.292708,0.728601,,,3.30717,2.13339,2.21725,241.27999877929688,4.0721,0.195588,0.649569,4.0721,-0.195588,4.13391,568.9000000000002,5.0794642857142875,555,4.955357142857143,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Bryce Miller","SEA",11.0056,8.87091,12.3812,3.76265,28.9495,28.9495,0,0,0,168.914,686.618,146.238,76.7589,70.6182,23.2864,42.7089,1.15846,6.13255,160.326,8.54245,2.2756,3.75393,1.24074,0.233501,0.0622018,0.17129959166049957,0.229293,1.1186,0.27072,0.717562,,,3.92779,2.13291,2.2132,78.69999694824219,3.30522,0.483255,0.91196,3.30522,-0.483255,3.78405,761.1000000000003,4.503550295857989,719,4.254437869822485,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Nick Pivetta","SDP",8.98605,9.14976,10.6478,3.9861,26.7303,26.3751,0.000979091,0.0599329,0,150.258,616.889,129.022,72.3361,66.5492,23.8053,46.0512,1.03396,4.51873,170.887,10.2356,2.75833,3.71081,1.42586,0.277014,0.0746507,0.20236356556415558,0.227825,1.16515,0.283124,0.724797,,,3.96114,2.12244,2.1205,173.72000122070312,3.09141,-0.136611,0.909907,3.09141,0.136611,3.78679,668.4,4.4559999999999995,627,4.18,,,,,,,,,,,,,,,,,,,"Nick Pivetta","15454",601713
"Taj Bradley","TBR",9.94804,9.69512,11.3296,3.94494,28.2359,28.2359,0,0,0,159.472,662.24,141.796,75.9789,69.9006,24.6096,51.1476,1.69486,5.10012,171.487,9.67811,2.88658,3.35279,1.38888,0.25895,0.0772341,0.18171586096286774,0.23399,1.2099,0.285894,0.737994,,,4.08008,2.1155,2.29342,198.11000061035156,1.66383,0.348861,0.951729,1.66383,-0.348861,3.73103,673.9000000000001,4.238364779874215,644,4.050314465408805,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Chris Bassitt","TOR",10.9533,10.8346,12.6698,4.10535,28.9999,28.9999,0,0,0,171.679,732.317,163.109,85.121,78.3113,21.9877,58.5745,1.37548,11.0472,157.806,8.27275,3.07068,2.69411,1.15267,0.215489,0.0799853,0.13550395518541336,0.24613,1.29127,0.292237,0.715359,,,4.20966,2.08527,1.98682,344.04998779296875,2.29612,2.61611,1.39621,2.29612,-2.61611,3.13839,684.3999999999999,3.97906976744186,680,3.953488372093023,,,,,,,,,,,,,,,,,,,"Chris Bassitt","12304",605135
"Brayan Bello","BOS",10.8522,9.58894,10.269,4.07802,26.3775,26.3775,0,0,0,149.696,640.552,145.584,73.7277,67.8295,16.6088,52.3569,0.847411,6.84311,137.231,8.25058,3.14778,2.62108,0.99855,0.214239,0.0817371,0.13250203430652618,0.250423,1.32228,0.301688,0.711055,,,3.96177,2.08466,2.26314,372.8999938964844,4.06651,0.700731,1.29308,4.06651,-0.700731,3.2759,618.3,4.122,626,4.173333333333333,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
"Grayson Rodriguez","BAL",9.24821,5.90413,9.37951,3.71111,21.8343,21.8343,0,0,0,125.608,521.278,111.507,56.2978,51.794,15.7951,39.7401,0.591645,4.62792,135.715,9.72416,2.84744,3.41505,1.13174,0.26035,0.076236,0.18411405384540558,0.233812,1.20412,0.294137,0.735279,,,3.69997,2.05067,2.04618,218.6699981689453,2.18826,-0.544271,0.510275,2.18826,0.544271,4.31963,581.4000000000001,4.614285714285715,559,4.436507936507937,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Ryan Pepiot","TBR",10.0027,9.15454,11.0075,3.9392,28.0003,28.0003,0,0,0,152.551,634.056,128.596,72.5757,66.7696,22.6318,53.4301,1.08331,8.10716,159.81,9.4283,3.15221,2.99102,1.33521,0.252045,0.0842672,0.167777381837368,0.224615,1.19322,0.271651,0.728013,,,4.2101,2.04855,2.22065,166.35000610351562,3.74706,0.274749,0.835641,3.74706,-0.274749,3.88581,650.9000000000001,4.254248366013073,603,3.9411764705882355,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Carlos Rodón","NYY",11.6048,9.83249,12.1096,4.11916,28.0072,28.0072,0,0,0,159.673,662.265,137.946,79.4344,73.0797,25.2546,52.9983,0.676435,7.20323,178.941,10.0861,2.98727,3.37636,1.42348,0.270196,0.0800258,0.19017046689987183,0.229122,1.19585,0.283238,0.7167,,,4.11236,2.04262,2.04527,140.91000366210938,3.74521,-1.05743,1.29308,3.74521,1.05743,3.2759,695.7,4.3481250000000005,653,4.08125,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Clarke Schmidt","NYY",8.51117,7.96101,7.52914,3.94458,28.6914,25.9406,0,0.505406,0.165076,140.923,594.789,129.912,67.1357,61.7648,18.4795,46.0034,2.23245,8.6789,139.239,8.89244,2.93799,3.02671,1.18019,0.234098,0.0773441,0.1567542850971222,0.24053,1.2483,0.291411,0.724984,,,4.05918,2.03624,2.04321,249.11000061035156,2.15219,0.128358,0.64762,2.15219,-0.128358,4.13651,601.0000000000001,4.262411347517731,588,4.170212765957447,,,,,,,,,,,,,,,,,,,"Clarke Schmidt","19899",657376
"Brandon Woodruff","MIL",7.40958,5.60903,9.65128,3.7267,20.1018,20.1018,0,0,0,119.352,489.548,104.273,53.7184,49.4209,16.3244,33.1945,0.553202,4.76639,127.502,9.61457,2.50311,3.84106,1.23098,0.260448,0.0678065,0.1926419585943222,0.230903,1.15178,0.285769,0.73071,,,3.76216,2.023,2.08111,254.5399932861328,3.09276,-0.87157,0.456155,3.09276,0.87157,4.39179,555.4,4.667226890756302,529,4.445378151260504,,,,,,,,,,,,,,,,,,,"Brandon Woodruff","16162",605540
"José Soriano","LAA",7.86484,8.36817,10.1698,3.901,25.3336,25.3336,0,0.0806837,0.313545,141.014,604.072,124.537,66.4366,61.1217,13.6191,59.3356,1.83722,9.84861,132.859,8.47953,3.787,2.23911,0.86922,0.219939,0.098226,0.12171328067779541,0.232828,1.30393,0.285569,0.712572,,,4.00954,1.95967,2.22927,324.3900146484375,1.04488,0.837587,0.795832,1.04488,-0.837587,3.93889,605.2,4.292198581560284,582,4.127659574468085,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"Robbie Ray","SFG",9.14427,8.67081,10.6861,3.95825,25.7581,25.7581,0,0,0,142.695,596.214,123.047,68.2151,62.7579,21.4143,50.3363,0.545879,7.58975,160.284,10.1094,3.1748,3.18426,1.35064,0.268836,0.0844265,0.18440966308116913,0.228589,1.21507,0.285013,0.733374,,,4.0887,1.94272,2.09953,132.1699981689453,3.68035,-0.392552,0.79507,3.68035,0.392552,3.93991,626.1000000000001,4.378321678321679,588,4.111888111888112,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Jesús Luzardo","PHI",9.05901,7.67023,10.6417,4.06663,31.2558,24.5145,0,0.282783,0,144.402,602.043,128.2,70.9215,65.2478,20.548,48.3544,0.789943,5.2784,148.049,9.22726,3.01373,3.06174,1.28067,0.24591,0.0803172,0.16559311747550964,0.233766,1.22266,0.283433,0.714763,,,4.08007,1.93026,1.87361,235.11000061035156,2.0824,-0.645705,0.802349,2.0824,0.645705,3.9302,611.5000000000002,4.2465277777777795,584,4.055555555555555,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Gavin Williams","CLE",8.26525,7.87473,8.63902,3.99966,26.0717,26.0717,0,0,0,138.672,584.753,121.506,66.9858,61.6269,16.7283,53.5314,0.957446,6.17842,141.651,9.19333,3.47425,2.64613,1.08569,0.242241,0.0915453,0.15069586038589478,0.231422,1.26224,0.285761,0.712659,,,3.98348,1.92551,1.79033,195.02999877929688,3.36606,-1.07358,0.716614,3.36606,1.07358,4.04451,606.3000000000002,4.361870503597124,578,4.158273381294964,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Sean Manaea","NYM",8.68063,7.14373,10.2935,4.11267,24.748,24.748,0.00113597,0,0.106127,143.784,600.306,126.317,71.4174,65.704,19.9026,48.8356,0.809421,6.59798,144.646,9.05397,3.0568,2.96191,1.24578,0.240955,0.0813512,0.15960342437028885,0.231829,1.21816,0.2798,0.704297,,,4.11054,1.86547,1.85109,251.00999450683594,1.25238,-0.106413,0.789494,1.25238,0.106413,3.94734,614.0000000000001,4.263888888888889,582,4.041666666666667,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Kumar Rocker","TEX",6.1073,5.52004,7.05342,3.85826,23.4176,20.2491,0,0.297216,0,104.439,433.429,93.6948,48.6658,44.7725,12.3827,31.3192,0.732117,4.49782,109.518,9.43768,2.69893,3.49683,1.06708,0.252678,0.0722592,0.18041864037513733,0.235644,1.19701,0.294917,0.70904,,,3.63939,1.80736,1.49104,311.8500061035156,4.25808,0.211488,0.257719,4.25808,-0.211488,4.65637,492.6,4.736538461538462,479,4.605769230769231,,,,,,,,,,,,,,,,,,,"Kumar Rocker","31843",677958
"Miles Mikolas","STL",8.60266,10.6459,11.4538,4.60169,27.7659,27.7659,0,0,0,162.835,684.109,174.779,90.4969,83.2572,23.8999,29.6601,0.63718,6.0876,114.322,6.31864,1.63934,3.85439,1.32096,0.16711,0.0433558,0.12375440821051598,0.269571,1.2555,0.295761,0.666409,,,4.329,1.79732,1.12469,584.2000122070312,3.06653,0.279501,1.41799,3.06653,-0.279501,3.10934,576,3.5337423312883436,623,3.8220858895705523,,,,,,,,,,,,,,,,,,,"Miles Mikolas","9803",571945
"Jeffrey Springs","ATH",7.51744,7.11095,8.99504,3.84004,28.0712,24.1968,0,0.320866,0.238499,129.506,537.209,119.529,60.0614,55.2565,18.4933,37.2003,0.589782,3.61677,129.92,9.02879,2.58523,3.49246,1.28519,0.241843,0.0692474,0.17259594053030014,0.240796,1.21021,0.290351,0.738833,,,3.96199,1.78952,2.05779,268.7900085449219,5.3004,-2.12756,0.363638,5.3004,2.12756,4.51515,565.6,4.350769230769231,553,4.253846153846154,,,,,,,,,,,,,,,,,,,"Jeffrey Springs","17677",605488
"David Peterson","NYM",8.81991,6.66527,9.71231,3.85362,27.1592,24.2914,0,0.516563,0.0884774,138.403,594.475,131.171,64.4144,59.2613,14.5011,53.8009,1.79767,6.78534,128.885,8.38109,3.49854,2.3956,0.942972,0.216805,0.0905015,0.126303568482399,0.24569,1.33648,0.298769,0.732114,,,3.97934,1.75315,2.16327,326.9200134277344,3.23822,0.0818752,1.01994,3.23822,-0.0818752,3.64008,575.1,4.167391304347826,574,4.159420289855072,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"Shohei Ohtani","LAD",7.08936,4.06955,7.19959,3.50623,16.3447,16.3447,0,0,0,93.6588,383.916,74.8498,39.6606,36.4877,11.5522,31.824,0.568815,4.69553,109.28,10.5011,3.05808,3.43389,1.11009,0.284645,0.082893,0.20175237208604813,0.215459,1.13896,0.27938,0.740472,,,3.60613,1.73874,1.88588,1.5499999523162842,2.40514,-1.43453,0.547764,2.40514,1.43453,4.26965,460,4.8936170212765955,421,4.4787234042553195,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"José Berríos","TOR",11.6329,11.3129,14.1279,4.21259,30.0954,30.0954,0,0,0,184.723,777.861,178.113,93.9809,86.4624,27.7147,52.0407,1.19477,10.1632,157.848,7.69062,2.53551,3.03317,1.3503,0.202926,0.0669023,0.13602383434772491,0.248881,1.24594,0.28372,0.711631,,,4.41812,1.73034,1.8704,242.77000427246094,3.78318,-0.257606,1.4666,3.78318,0.257606,3.04454,691.8,3.739459459459459,691,3.735135135135135,,,,,,,,,,,,,,,,,,,"Jose Berrios","14168",621244
"Shane McClanahan","TBR",6.88472,4.72386,8.00063,3.44,19.5628,16.5333,0,0.372326,0,94.721,387.3,80.2653,39.3527,36.2045,11.6509,29.1225,0.655719,2.27443,101.535,9.64743,2.7671,3.48647,1.10702,0.262161,0.0751937,0.1869669109582901,0.225526,1.15484,0.282692,0.752446,,,3.61604,1.71142,2.02512,154.27000427246094,5.92198,-0.479623,0.582446,5.92198,0.479623,4.22341,458.4,4.825263157894737,430,4.526315789473684,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"Matthew Boyd","CHC",6.17509,5.15568,5.76179,3.92265,22.7307,18.3656,0,0.257015,0,100.647,418.813,89.9285,47.6813,43.8668,13.3856,31.3899,2.27713,4.61263,104.746,9.36657,2.80694,3.33693,1.19696,0.250102,0.0749497,0.17515257745981216,0.234917,1.20539,0.289192,0.71786,,,3.8871,1.66415,1.43231,323.04998779296875,3.04777,-0.877908,0.219068,3.04777,0.877908,4.70791,455.5000000000001,4.509900990099011,438,4.336633663366337,,,,,,,,,,,,,,,,,,,"Matthew Boyd","15440",571510
"Shane Baz","TBR",8.19224,7.41873,10.005,4.05831,30.3018,24.5245,0,0.319595,0,139.041,584.804,123.659,68.1485,62.6966,19.7162,49.2646,0.974791,6.70399,130.84,8.46917,3.18886,2.65586,1.27622,0.223733,0.0842411,0.13949164748191833,0.233833,1.24369,0.274778,0.720992,,,4.33547,1.65715,1.78872,198.6699981689453,6.83051,0.979132,0.622343,6.83051,-0.979132,4.17021,554.2000000000002,3.9870503597122315,529,3.805755395683453,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Jameson Taillon","CHC",10.5756,9.40128,11.1976,4.31853,27.9335,27.9335,0.00140469,0,0,163.942,683.863,164.025,85.5058,78.6653,24.6621,37.9141,0.688828,4.85387,129.427,7.10523,2.08139,3.41369,1.35389,0.189259,0.0554411,0.13381750136613846,0.255851,1.23177,0.286162,0.69549,,,4.32578,1.61091,1.58396,341.82000732421875,3.58875,0.792369,1.2405,3.58875,-0.792369,3.346,608.7000000000002,3.7115853658536597,624,3.8048780487804876,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Justin Verlander","SFG",7.21834,7.65183,9.03616,4.23983,20.6568,20.6568,0,0,0,120.301,507.511,119.377,61.6009,56.6729,16.7502,33.0594,0.434382,4.99819,100.963,7.5533,2.47325,3.05399,1.25312,0.198938,0.0651404,0.13379798829555511,0.254289,1.26712,0.291769,0.704226,,,4.24709,1.59813,1.25248,334.260009765625,4.15617,-0.65937,0.498912,4.15617,0.65937,4.33478,457.5,3.8125,467,3.8916666666666666,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"Ryan Feltner","COL",5.43207,10.0487,9.68002,4.88074,27.6642,27.6642,0,0,0,154.795,674.375,161.082,91.246,83.9463,21.6945,56.0808,0.685021,6.75711,130.957,7.61399,3.26061,2.33514,1.26134,0.19419,0.0831597,0.11103015393018723,0.263405,1.4029,0.303752,0.674107,,,4.51425,1.56859,1.65437,680.2999877929688,3.56835,-0.120887,1.9325,3.56835,0.120887,2.42333,530.8,3.424516129032258,562,3.6258064516129034,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
"Merrill Kelly","ARI",10.0105,7.57513,11.2702,4.08418,25.7271,25.7271,0,0,0,153.694,645.196,144.721,75.8108,69.7459,20.7218,48.6445,1.19626,4.58131,139.717,8.18154,2.84852,2.8722,1.21343,0.21655,0.0753949,0.1411547064781189,0.244473,1.25812,0.287346,0.715249,,,4.14002,1.55891,2.15027,300.7300109863281,3.50381,-0.237434,0.968439,3.50381,0.237434,3.70875,622.3000000000002,4.040909090909092,615,3.9935064935064934,,,,,,,,,,,,,,,,,,,"Merrill Kelly","11156",518876
"Max Scherzer","TOR",6.84315,5.51312,8.121,3.8781,20.48,18.1824,0,0.262774,0,102.787,419.657,89.4326,48.1422,44.2908,16.2565,26.7675,0.380866,4.3474,105.463,9.23437,2.34376,3.93999,1.42342,0.251309,0.0637841,0.18752454966306686,0.230175,1.1305,0.274251,0.728352,,,4.07858,1.551,1.47368,273.1400146484375,2.40168,-0.535457,0.537848,2.40168,0.535457,4.28287,451.0000000000001,4.37864077669903,424,4.116504854368932,,,,,,,,,,,,,,,,,,,"Max Scherzer","3137",453286
"Mitchell Parker","WSN",6.98179,8.69461,9.04772,4.2866,29.4362,25.78,0,0.300628,0,140.916,599.898,136.618,72.9529,67.1167,18.603,49.5685,1.01237,3.64624,124.919,7.97832,3.16583,2.52013,1.18813,0.208234,0.0826282,0.125605970621109,0.249903,1.32126,0.292724,0.707081,,,4.24262,1.54582,1.4396,502.9800109863281,2.82525,-0.735242,0.9445,2.82525,0.735242,3.74067,541.5,3.8404255319148937,546,3.872340425531915,,,,,,,,,,,,,,,,,,,"Mitchell Parker","27636",680730
"Spencer Arrighetti","HOU",9.0136,8.77787,9.21607,4.34529,26.4537,26.4537,0,0,0,145.342,619.435,129.531,76.2746,70.1727,20.6626,59.5377,0.881268,7.42014,153.82,9.52494,3.68674,2.58357,1.27949,0.248322,0.0961161,0.15220627188682556,0.234456,1.30086,0.288017,0.704343,,,4.28004,1.53623,1.21261,200.63999938964844,2.19742,0.228252,1.29499,2.19742,-0.228252,3.27335,583.7,4.025517241379311,559,3.8551724137931034,,,,,,,,,,,,,,,,,,,"Spencer Arrighetti","29921",681293
"Germán Márquez","COL",6.26059,9.29536,8.22518,4.85932,23.0949,23.0949,0,0,0,130.289,565.749,138.697,76.4635,70.3465,19.855,44.4307,0.850094,3.47917,107.731,7.44172,3.06914,2.42469,1.37152,0.190421,0.0785343,0.11188708245754242,0.267839,1.40555,0.304526,0.686691,,,4.59701,1.53476,1.41641,623.6199951171875,4.44128,-0.65521,1.4897,4.44128,0.65521,3.01373,429.6,3.304615384615385,465,3.576923076923077,,,,,,,,,,,,,,,,,,,"German Marquez","15038",608566
"Eduardo Rodriguez","ARI",8.93836,7.61928,8.62202,4.013,25.8234,22.5027,0,0.275323,0,127.27,538.178,122.405,61.683,56.7484,15.8824,41.754,1.09154,3.66223,116.426,8.23314,2.95266,2.78838,1.12313,0.216334,0.077584,0.13874970376491547,0.248407,1.28985,0.295525,0.722051,,,4.02974,1.52881,1.81006,376.4800109863281,2.53799,0.627128,0.706825,2.53799,-0.627128,4.05757,519.8000000000002,4.092913385826773,521,4.102362204724409,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Aaron Civale","CHW",7.67497,8.02546,8.35719,4.32446,31.6959,24.7352,0,0.297612,0,141.001,594.602,136.421,73.6418,67.7504,22.2324,41.7372,0.783982,6.13037,131.906,8.41944,2.66406,3.16038,1.41908,0.221839,0.0701936,0.15164519846439362,0.249519,1.26352,0.290854,0.710837,,,4.36372,1.5069,1.35139,368.0899963378906,1.95268,1.4423,0.904104,1.95268,-1.4423,3.79453,539.2,3.824113475177305,539,3.8226950354609928,,,,,,,,,,,,,,,,,,,"Aaron Civale","19479",650644
"Kris Bubic","KCR",5.77531,5.73308,6.56939,4.09914,36.5601,16.5106,0.0193392,1.79666,1.72814,110.904,472.318,108.596,54.9047,50.5124,12.253,36.7461,2.87379,4.24516,107.945,8.75985,2.98199,2.93758,0.994347,0.228543,0.0777995,0.1507430076599121,0.251772,1.31052,0.309656,0.705506,,,3.76496,1.50002,1.18746,319.5799865722656,2.5757,-0.112555,0.402647,2.5757,0.112555,4.46314,491.4000000000001,4.4270270270270276,500,4.504504504504505,,,,,,,,,,,,,,,,,,,"Kris Bubic","21455",663460
"Zack Littell","TBR",7.72965,8.63924,8.49441,4.23488,30.4263,24.8612,0,0.543825,0.426703,141.497,593.128,144.783,72.3701,66.5805,22.8314,31.487,1.70957,5.16765,120.327,7.65342,2.00274,3.82147,1.4522,0.202868,0.0530863,0.14978136122226715,0.260179,1.24575,0.295057,0.719997,,,4.34049,1.48402,1.50351,407.0299987792969,3.05226,0.312826,0.713809,3.05226,-0.312826,4.04825,519.5000000000001,3.6843971631205683,542,3.8439716312056738,,,,,,,,,,,,,,,,,,,"Zack Littell","15823",641793
"Luis Severino","ATH",8.11385,10.7419,11.3389,4.39068,28.2604,28.2604,0,0,0,166.162,707.677,160.747,88.1115,81.0626,24.5899,55.031,0.871357,8.36669,144.275,7.8145,2.9807,2.6217,1.33189,0.203871,0.0777629,0.1261082962155342,0.2495,1.2986,0.286398,0.703971,,,4.49838,1.46613,1.50797,302.3599853515625,3.09926,-0.738204,1.35718,3.09926,0.738204,3.19042,601.3000000000001,3.6222891566265063,604,3.63855421686747,,,,,,,,,,,,,,,,,,,"Luis Severino","15890",622663
"Andre Pallante","STL",8.07267,7.50252,8.28591,3.99127,32.7134,21.876,0,0.865447,0.909059,133.249,578.097,132.296,64.2309,59.0924,10.8156,53.0688,1.94319,4.97817,96.9039,6.54517,3.58442,1.826,0.73052,0.167626,0.0917991,0.07582647353410721,0.254392,1.39112,0.29462,0.71162,,,4.07408,1.45729,1.75238,532.9000244140625,1.99494,1.43754,1.12895,1.99494,-1.43754,3.49473,529.7,3.9827067669172935,546,4.105263157894737,,,,,,,,,,,,,,,,,,,"Andre Pallante","26108",669467
"Andrew Heaney","PIT",6.54892,8.29283,7.84993,4.38146,30.1949,24.2584,0,0.529477,0.07902,134.05,570.35,130.753,70.9343,65.2596,19.5331,41.5054,0.771179,8.00461,127.646,8.57004,2.78663,3.07541,1.31143,0.223804,0.0727718,0.15103165805339813,0.251043,1.28503,0.297651,0.699211,,,4.26433,1.41523,1.38282,451.3800048828125,1.81783,-0.393829,0.861003,1.81783,0.393829,3.852,514.9999999999999,3.8432835820895512,520,3.8805970149253732,,,,,,,,,,,,,,,,,,,"Andrew Heaney","15423",571760
