Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ezequiel Duran","TEX",24,102,95,23,16,5,0,2,11,11,5,0,24,1,0,0,,2,1,0.244659,0.0512799,0.237719,0.215717,0.291418,0.378755,0.295456,0.670173,0.134096,4.11246,0.302376,-0.157836,-0.183914,10.2568,-1.47624,89.0623,-0.34175,0.277882,-1.5979894697666168,0.3988698124885559,0.227167,722.4199829101562,,,,,,,86.1,3.5875,86.1,3.5875,,,,,,,,,,,,,,,,,,,"Ezequiel Duran","23733",677649
"Nick Fortes","MIA",40,158,144,33,23,6,1,3,15,15,8,0,25,2,1,2,,1,1,0.228036,0.0514147,0.156123,0.329321,0.279048,0.344675,0.276935,0.623723,0.116639,3.74325,0.252909,-0.14841,-0.23432,13.5849,-4.61329,71.1144,-0.38273,-0.366395,-5.7490414083004,2.7123085260391235,0.226999,583.8699951171875,,,,,,,121.2,3.03,121.2,3.03,,,,,,,,,,,,,,,,,,,"Nick Fortes","21538",663743
"Derek Hill","MIA",42,182,168,40,27,7,2,4,21,18,10,0,52,2,1,2,,6,1,0.237041,0.0550727,0.287066,0.191847,0.286066,0.373919,0.290657,0.659985,0.136878,6.60509,0.316528,0.141426,0.334959,17.6981,-3.34358,80.3811,0.476385,-0.31564,-3.737877756357193,-0.15730682015419006,0.222546,581.030029296875,,,,,,,169.9,4.045238095,169.9,4.045238095,,,,,,,,,,,,,,,,,,,"Derek Hill","16947",656537
"Eric Haase","MIL",25,97,89,19,13,3,0,3,10,12,7,0,33,0,1,0,,1,0,0.216886,0.0680908,0.343837,0.198032,0.272641,0.362152,0.280246,0.634793,0.145266,3.46157,0.302977,-0.20821,-0.0807763,8.64585,-2.59233,75.6038,-0.288986,0.0391588,-3.087868809700012,1.9403932578861713,0.215857,706.9500122070312,,,,,,,77.2,3.088,77.2,3.088,,,,,,,,,,,,,,,,,,,"Eric Haase","14111",606992
"Andy Ibáñez","DET",24,102,93,22,15,5,0,2,11,11,7,0,20,1,1,0,,1,0,0.241497,0.0654311,0.192393,0.34009,0.296954,0.367979,0.294492,0.664933,0.126483,3.72966,0.281456,-0.100896,-0.145283,10.1789,-1.55417,89.5562,-0.24618,0.185063,-1.4456921964883804,0.1332106739282608,0.215381,744.9400024414062,,,,,,,89.4,3.725,89.4,3.725,,,,,,,,,,,,,,,,,,,"Andy Ibanez","18819",628451
"Jorbit Vivas","NYY",24,103,90,20,14,4,0,2,12,10,10,0,17,2,1,0,,3,1,0.222028,0.0956782,0.165419,0.578399,0.310155,0.322218,0.286748,0.632373,0.10019,4.59386,0.255007,0.0462256,0.0213574,9.72307,-2.21949,82.9064,0.067583,0.157966,-1.930753543972969,0.5274100750684738,0.212217,750.260009765625,,,,,,,91.3,3.804166666,91.3,3.804166666,,,,,,,,,,,,,,,,,,,"Jorbit Vivas","23917",678391
"Curtis Mead","TBR",38,166,151,38,26,8,1,3,18,17,11,0,33,3,1,0,,2,1,0.249975,0.0655782,0.199184,0.329234,0.311023,0.375804,0.304317,0.686826,0.125829,4.51959,0.298381,-0.228286,-0.151097,17.9253,-1.24066,99.3323,-0.379383,-0.0873395,-0.504654049873352,-2.9820927381515503,0.212212,533.4400024414062,,,,,,,161.9,4.260526315,161.9,4.260526315,,,,,,,,,,,,,,,,,,,"Curtis Mead","23986",678554
"Jason Heyward","SDP",52,224,201,44,27,9,1,7,26,25,18,1,47,2,2,0,,3,1,0.219476,0.0816491,0.208193,0.39218,0.289611,0.376291,0.293351,0.665902,0.156815,4.43035,0.249551,-0.299979,-0.0833633,22.193,-3.62266,88.508,-0.383342,0.318893,-3.4119647443294525,-2.005953013896942,0.206603,691.02001953125,,,,,,,205.9,3.959615384,205.9,3.959615384,,,,,,,,,,,,,,,,,,,"Jason Heyward","4940",518792
"Darell Hernaiz","ATH",17,73,66,17,12,4,0,1,8,7,5,0,12,1,1,0,,1,0,0.258588,0.0676601,0.164602,0.411051,0.311929,0.358448,0.29782,0.670377,0.0998597,3.92273,0.299441,-0.0460711,-0.0198303,7.46286,-0.917883,90.9674,-0.0659014,0.00613642,-0.8069303184747696,0.3345314865000546,0.2022,750.6199951171875,,,,,,,70.1,4.123529411,70.1,4.123529411,,,,,,,,,,,,,,,,,,,"Darell Hernaiz","26224",687231
"Mickey Moniak","COL",63,273,254,63,37,12,3,10,32,33,15,1,72,3,1,1,,5,2,0.246279,0.053816,0.263717,0.204067,0.29277,0.434972,0.315061,0.727742,0.188693,5.86195,0.303922,-0.283922,-0.227999,31.8622,0.294738,86.364,-0.511921,0.475158,-4.906272351741791,-2.245212823152542,0.197899,590.25,,,,,,,302.6,4.803174603,302.6,4.803174603,,,,,,,,,,,,,,,,,,,"Mickey Moniak","19956",666160
"Jose Barrero","STL",11,48,43,11,7,2,0,1,6,5,4,0,11,0,0,0,,1,0,0.243755,0.0868751,0.219458,0.395862,0.315493,0.395395,0.31357,0.710888,0.151641,4.67319,0.289537,0,-2.20705e-8,5.58191,-0.00525413,99.9499,-2.20705e-8,0,-0.0028559946902486644,0.27654320001602173,0.195085,750.5999755859375,,,,,,,47.7,4.336363636,47.7,4.336363636,,,,,,,,,,,,,,,,,,,"Jose Barrero","23378",676480
"Christian Encarnacion-Strand","CIN",46,197,181,46,28,9,1,8,23,29,11,0,51,3,2,0,,1,0,0.255022,0.055589,0.258997,0.214631,0.303943,0.450759,0.327077,0.754702,0.195737,3.41109,0.30591,-0.337083,-0.281548,24.7954,2.09259,101.118,-0.618631,-0.0246743,-0.3595459461212158,-4.289952181279659,0.193661,213.66000366210938,,,,,,,227.5,4.945652173,227.5,4.945652173,,,,,,,,,,,,,,,,,,,"Christian Encarnacion-Strand","30011",687952
"Josh Bell","WSN",92,396,351,84,55,14,1,14,42,48,39,1,80,3,3,0,,1,0,0.239342,0.0983036,0.201758,0.487236,0.318248,0.402195,0.318091,0.720443,0.162853,2.16512,0.270479,-1.60693,-0.781171,47.0401,1.37997,101.897,-2.3881,-0.059762,-1.5038528442382812,-9.738002765923738,0.192907,334.1600036621094,,,,,,,425.2,4.62173913,425.2,4.62173913,,,,,,,,,,,,,,,,,,,"Josh Bell","13145",605137
"Ronny Simon","MIA",21,89,79,19,13,4,0,3,10,10,8,0,19,1,1,0,,2,1,0.243755,0.0868751,0.219458,0.395862,0.315493,0.395395,0.31357,0.710888,0.151641,4.67319,0.289537,0,-4.7223e-8,10.2269,-0.00962678,95.8545,-4.7223e-8,0,-0.43320261193929,-0.6685185432434082,0.19074,999,,,,,,,95.2,4.533333333,95.2,4.533333333,,,,,,,,,,,,,,,,,,,"Ronny Simon","25346",682927
"Tim Tawa","ARI",15,63,57,13,9,3,0,2,7,7,5,0,15,0,0,0,,1,0,0.235358,0.0809861,0.23646,0.342494,0.299366,0.377274,0.300029,0.67664,0.141915,4.6433,0.286856,-0.0437962,0.0489114,6.57843,-0.684887,87.6985,0.00511522,0.444037,-0.9070164444856346,0.5995928347110748,0.184654,999,,,,,,,60.2,4.013333333,60.2,4.013333333,,,,,,,,,,,,,,,,,,,"Tim Tawa","29571",694374
"Riley Adams","WSN",21,85,76,17,11,3,0,3,8,9,6,0,26,2,1,0,,0,0,0.219611,0.0725352,0.301897,0.240264,0.290022,0.36997,0.292305,0.659992,0.150359,2.83711,0.290716,-0.148621,-0.10529,8.34762,-1.44474,84.4842,-0.253912,-0.916891,-1.8049661219120026,0.7397449016571045,0.181289,748.2100219726562,,,,,,,80.1,3.814285714,80.1,3.814285714,,,,,,,,,,,,,,,,,,,"Riley Adams","19864",656180
"Isaac Collins","MIL",22,97,85,19,12,4,1,2,11,9,10,0,26,1,1,0,,4,1,0.223707,0.102174,0.263699,0.387465,0.308864,0.352923,0.296105,0.661787,0.129216,6.00776,0.294302,0.0286932,0.240193,9.81838,-1.35595,86.3131,0.268886,0.653644,-1.2924405634403229,-0.1759852170944214,0.180583,999,,,,,,,95.3,4.331818181,95.3,4.331818181,,,,,,,,,,,,,,,,,,,"Isaac Collins","25477",686555
"Nick Solak","PIT",21,92,82,20,13,4,0,3,11,10,8,0,20,1,1,0,,2,1,0.243755,0.0868751,0.219458,0.395862,0.315493,0.395395,0.31357,0.710888,0.151641,4.67319,0.289537,0,-4.44767e-8,10.6056,-0.00998242,95.8898,-4.44767e-8,0,-0.4454207269070132,-0.9160493612289429,0.17504,999,,,,,,,97.8,4.657142857,97.8,4.657142857,,,,,,,,,,,,,,,,,,,"Nick Solak","19294",669256
"Rhylan Thomas","SEA",11,49,44,11,7,2,0,1,6,5,4,0,11,0,0,0,,1,0,0.243755,0.0868751,0.219458,0.395862,0.315493,0.395395,0.31357,0.710888,0.151641,4.67319,0.289537,0,-2.60785e-8,5.68159,-0.00534825,108.177,-2.60785e-8,0,0.45517999306172285,-0.5277777910232544,0.162988,999,,,,,,,46.7,4.245454545,46.7,4.245454545,,,,,,,,,,,,,,,,,,,"Rhylan Thomas","31793",689041
"Wilmer Flores","SFG",80,344,309,73,48,14,0,12,38,45,28,1,55,4,3,0,,1,0,0.237644,0.0806645,0.160251,0.503364,0.305781,0.398047,0.309964,0.703828,0.160403,2.44841,0.251504,-1.09811,-0.478944,38.6453,-1.02357,98.0144,-1.57706,0.155171,-2.3811665177345276,-7.432483658194542,0.162721,619.8200073242188,,,,,,,351.1,4.38875,351.1,4.38875,,,,,,,,,,,,,,,,,,,"Wilmer Flores","5827",527038
"Chris Taylor",,17,73,65,14,9,3,0,2,9,8,7,0,23,1,0,0,,2,0,0.222575,0.0999551,0.311013,0.321386,0.306939,0.361137,0.2986,0.668076,0.138561,5.43752,0.311271,0.011002,0.0572332,7.57501,-0.880568,89.5512,0.0682352,0.0337232,-0.8151631653308868,-0.053468137979507446,0.162554,711.5499877929688,,,,,,,68.7,4.04117647,68.7,4.04117647,,,,,,,,,,,,,,,,,,,"Chris Taylor","13757",621035
"Korey Lee","CHW",30,119,112,24,16,5,0,3,12,12,6,0,35,1,1,0,,2,1,0.218176,0.0514635,0.289564,0.177728,0.261353,0.345373,0.267677,0.606726,0.127197,4.00348,0.285388,-0.00387473,-0.103449,9.41573,-4.37659,68.9711,-0.107323,-0.459588,-4.296618089079857,1.8737448155879974,0.161683,520.260009765625,,,,,,,87.1,2.903333333,87.1,2.903333333,,,,,,,,,,,,,,,,,,,"Korey Lee","25543",686676
"Casey Schmitt","SFG",21,92,85,20,14,4,0,2,10,10,5,0,21,1,1,0,,1,0,0.238959,0.0507984,0.233089,0.217935,0.28445,0.378796,0.291108,0.663247,0.139837,3.8796,0.288464,-0.110162,-0.050229,8.96175,-1.65387,85.2807,-0.160391,0.648592,-1.7555272430181503,0.25106096267700195,0.160173,743.6099853515625,,,,,,,77.3,3.68095238,77.3,3.68095238,,,,,,,,,,,,,,,,,,,"Casey Schmitt","27577",669477
"Vaughn Grissom","BOS",11,48,43,11,8,2,0,1,5,5,4,0,9,1,0,0,,1,0,0.2624,0.0783894,0.193737,0.404618,0.329091,0.373771,0.313233,0.702863,0.111371,4.17319,0.313722,-0.00477254,0.001564,5.5192,-0.0180758,95.7735,-0.00320853,0.809726,-0.23230242845602334,0.1587996482849121,0.158406,640.8599853515625,,,,,,,50.7,4.609090909,50.7,4.609090909,,,,,,,,,,,,,,,,,,,"Vaughn Grissom","26031",687093
"Jonah Bride","MIN",10,44,38,9,6,2,0,1,5,5,5,0,9,1,0,0,,0,0,0.233086,0.109781,0.205765,0.533527,0.331814,0.358544,0.311597,0.690357,0.125457,2.11933,0.279667,-0.1291,-0.0940921,4.99955,-0.0737952,101.088,-0.223192,0.581681,-0.16918155550956726,0.21547719836235046,0.156949,460.9800109863281,,,,,,,45.6,4.56,45.6,4.56,,,,,,,,,,,,,,,,,,,"Jonah Bride","24703",681146
"Jacob Melton","HOU",9,39,36,8,5,2,0,1,4,4,3,0,10,0,0,0,,2,0,0.218645,0.0667821,0.266265,0.25081,0.272348,0.362578,0.280369,0.634925,0.143933,5.90152,0.272682,0.0796103,0.202089,3.47321,-1.03643,79.9641,0.281699,0.668065,-0.6027805507183075,0.8075713068246841,0.156524,999,,,,,,,36.8,4.088888888,36.8,4.088888888,,,,,,,,,,,,,,,,,,,"Jacob Melton","sa3019988",689200
"Wenceel Pérez","DET",17,73,65,16,10,3,1,2,9,7,6,0,14,1,1,0,,2,1,0.24457,0.0798436,0.198637,0.401957,0.308984,0.391975,0.308508,0.700959,0.147405,6.39835,0.287622,0.0973927,0.00711391,8.08038,-0.300363,99.4267,0.104507,-0.144502,0.05747213587164879,-0.9914160519838333,0.154212,522.469970703125,,,,,,,79.8,4.694117647,79.8,4.694117647,,,,,,,,,,,,,,,,,,,"Wenceel Perez","22857",672761
"DaShawn Keirsey Jr.","MIN",20,88,81,18,12,3,1,2,9,8,6,0,22,1,1,0,,4,1,0.225334,0.0626701,0.250832,0.249849,0.28127,0.344928,0.277693,0.626198,0.119594,7.11873,0.288099,0.163978,0.378796,7.62755,-2.51914,77.211,0.542774,0.590954,-1.7207573652267456,0.2770650088787079,0.154168,999,,,,,,,78.8,3.94,78.8,3.94,,,,,,,,,,,,,,,,,,,"DaShawn Keirsey Jr.","24496",680577
"Emmanuel Rivera","BAL",13,54,49,12,9,2,0,1,6,6,4,0,12,0,0,0,,0,0,0.247822,0.0765187,0.217141,0.352391,0.308213,0.377479,0.304141,0.685692,0.129657,2.74698,0.297219,-0.079621,-0.0865551,5.84308,-0.412546,97.7833,-0.166176,0.090878,-0.30191570520401,-0.03227020800113678,0.152843,999,,,,,,,45.4,3.492307692,45.4,3.492307692,,,,,,,,,,,,,,,,,,,"Emmanuel Rivera","19890",656896
"Nick Yorke","PIT",18,77,70,18,13,3,0,2,8,8,6,0,18,1,1,0,,2,1,0.253226,0.0783828,0.238849,0.328168,0.316177,0.376366,0.30614,0.692543,0.12314,4.48259,0.317538,-0.000937266,0.00665736,8.47317,-0.466293,90.8724,0.00572009,-0.156662,-0.8272576774470508,-0.29493314027786255,0.14993,563.4500122070312,,,,,,,80.3,4.461111111,80.3,4.461111111,,,,,,,,,,,,,,,,,,,"Nick Yorke","27504",694377
"Drew Romo","COL",18,71,67,17,11,3,1,2,7,7,3,0,16,1,1,0,,1,0,0.249621,0.048052,0.217239,0.221194,0.29069,0.388471,0.296889,0.679161,0.13885,5.02656,0.300747,-0.0421367,-0.0853849,7.29011,-0.956086,74.092,-0.127522,-0.0301053,-2.3085120767354965,1.3649564739316702,0.147827,699.260009765625,,,,,,,75.3,4.183333333,75.3,4.183333333,,,,,,,,,,,,,,,,,,,"Drew Romo","27763",691011
"James Outman","LAD",9,39,34,8,4,2,0,1,5,5,4,0,13,0,0,0,,1,0,0.218669,0.100841,0.329814,0.305751,0.304496,0.395037,0.309785,0.699532,0.176368,5.10899,0.300135,0.0355637,0.0166773,4.3489,-0.120837,97.6247,0.052241,0.041776,-0.056141626089811325,0.11091182753443718,0.138998,693.9000244140625,,,,,,,39.9,4.433333333,39.9,4.433333333,,,,,,,,,,,,,,,,,,,"James Outman","24770",681546
"Davis Schneider","TOR",15,64,55,12,7,3,0,2,7,7,7,0,19,1,0,0,,1,0,0.210348,0.116055,0.303282,0.382664,0.311981,0.384874,0.311521,0.696855,0.174526,3.79244,0.276069,-0.0851558,-0.00886391,7.28161,-0.111402,101.706,-0.0940197,0.272748,0.02942167967557907,-0.8355854749679565,0.137878,656.4099731445312,,,,,,,65.6,4.373333333,65.6,4.373333333,,,,,,,,,,,,,,,,,,,"Davis Schneider","23565",676914
"Abraham Toro","BOS",16,67,61,15,10,3,0,2,7,7,5,0,12,1,0,0,,1,0,0.248053,0.0746181,0.185132,0.403053,0.310545,0.39049,0.309349,0.701035,0.142437,3.96674,0.287014,-0.0984833,-0.114385,7.5193,-0.232886,93.0381,-0.212868,1.01861,-0.7411793917417526,-0.18046343326568604,0.136642,749.6500244140625,,,,,,,70.4,4.4,70.4,4.4,,,,,,,,,,,,,,,,,,,"Abraham Toro","19844",647351
"Maverick Handley","BAL",6,23,20,5,3,1,0,1,3,2,2,0,5,0,0,0,,0,0,0.243755,0.0868751,0.219458,0.395862,0.315493,0.395395,0.31357,0.710888,0.15164,4.67319,0.289537,0,-1.24864e-8,2.5973,-0.00244497,104.424,-1.24864e-8,0,0.11259132865151589,0.43981480598449707,0.135394,999,,,,,,,26.3,4.383333333,26.3,4.383333333,,,,,,,,,,,,,,,,,,,"Maverick Handley","26106",668974
"Jack Suwinski","PIT",19,82,72,15,9,3,0,3,10,10,9,0,25,1,1,0,,2,0,0.212302,0.108421,0.300779,0.360468,0.303438,0.393174,0.306642,0.696612,0.180872,5.00016,0.271526,0.0606973,0.111352,9.03557,-0.462614,91.2109,0.172049,0.0652072,-0.680167093873024,-0.7471385151147842,0.134869,606.4199829101562,,,,,,,82.7,4.352631578,82.7,4.352631578,,,,,,,,,,,,,,,,,,,"Jack Suwinski","22244",669261
"Christian Moore","LAA",16,69,63,14,9,3,1,2,8,7,5,0,20,1,1,0,,1,0,0.226762,0.07583,0.283091,0.267864,0.29008,0.376289,0.293909,0.666369,0.149527,5.51428,0.295586,-0.0250607,-0.0336616,6.87507,-1.08664,86.185,-0.0587224,-0.141273,-1.1354228183627129,0.10502304136753082,0.131617,999,,,,,,,68.5,4.28125,68.5,4.28125,,,,,,,,,,,,,,,,,,,"Christian Moore","sa3025168",695681
"Jordan Beck","COL",90,391,354,84,53,17,3,12,46,42,32,1,118,2,2,1,,12,3,0.237451,0.0822254,0.30228,0.272017,0.302306,0.39982,0.3084,0.702126,0.162369,5.98331,0.319643,0.382923,0.541432,43.4465,-1.64989,81.8655,0.924355,0.0558435,-7.4242371916770935,-4.26884775981307,0.12918,400.1400146484375,,,,,,,412,4.577777777,412,4.577777777,,,,,,,,,,,,,,,,,,,"Jordan Beck","31431",687597
"Nick Kurtz","ATH",84,363,326,74,47,14,1,12,42,40,30,1,105,3,3,1,,3,1,0.227278,0.0832718,0.289747,0.287395,0.296479,0.386847,0.300771,0.683325,0.159568,3.75186,0.293399,-0.562797,-0.481033,38.1668,-3.73692,93.0456,-1.04383,0.0335674,-3.896479845046997,-6.966432649642229,0.127141,999,,,,,,,349.4,4.159523809,349.4,4.159523809,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Nasim Nuñez","WSN",14,59,51,11,9,2,0,0,6,4,6,0,13,0,0,1,,4,1,0.222614,0.104509,0.222807,0.469056,0.306266,0.26942,0.266808,0.575686,0.0468059,5.88112,0.294885,0.201016,0.392936,4.57741,-2.18705,67.2658,0.593953,0.486198,-1.6665340065956116,0.939592719078064,0.126158,744.4199829101562,,,,,,,39.2,2.8,39.2,2.8,,,,,,,,,,,,,,,,,,,"Nasim Nunez","25979",683083
"Jake Mangum","TBR",14,59,55,14,10,3,0,1,6,5,3,0,11,1,0,0,,2,1,0.259308,0.048612,0.188041,0.258518,0.301617,0.35591,0.291201,0.657527,0.0966021,5.58381,0.312052,0.0164372,0.120701,5.71496,-1.0495,90.0958,0.137138,0.249897,-0.5186917036771774,-0.238374724984169,0.124134,999,,,,,,,54.5,3.892857142,54.5,3.892857142,,,,,,,,,,,,,,,,,,,"Jake Mangum","26202",663968
"Adael Amador","COL",34,146,131,32,22,6,0,3,17,14,13,0,28,1,1,0,,5,2,0.24409,0.0885753,0.189021,0.468599,0.316675,0.37051,0.306285,0.687185,0.126421,4.88667,0.283739,0.00724695,0.0761215,16.046,-0.865197,80.4378,0.0833685,-0.895482,-3.293840706348419,-0.37233424186706543,0.12317,698.22998046875,,,,,,,139.7,4.108823529,139.7,4.108823529,,,,,,,,,,,,,,,,,,,"Adael Amador","27962",691182
"Sam Huff","SFG",12,49,45,10,6,2,0,1,4,5,3,0,17,0,0,0,,0,0,0.21427,0.0697049,0.358079,0.194663,0.271023,0.348897,0.274687,0.61992,0.134627,1.38416,0.31407,-0.0638451,-0.0754532,4.10758,-1.51151,74.1921,-0.139298,0.237615,-1.619717851281166,1.1882319897413254,0.122719,731.8499755859375,,,,,,,35.2,2.933333333,35.2,2.933333333,,,,,,,,,,,,,,,,,,,"Sam Huff","22209",669087
"Paul DeJong","WSN",43,186,171,35,21,6,0,7,19,21,11,0,60,3,1,0,,2,1,0.203301,0.0586215,0.321912,0.182104,0.260286,0.360915,0.274335,0.6212,0.157613,3.09351,0.265122,-0.370679,-0.214171,15.6067,-5.81414,72.3486,-0.58485,0.853152,-6.631551444530487,1.6204360127449036,0.117828,426.1700134277344,,,,,,,151.2,3.516279069,151.2,3.516279069,,,,,,,,,,,,,,,,,,,"Paul DeJong","18015",657557
"Ryan Bliss","SEA",9,39,36,8,5,2,0,1,5,4,3,0,10,0,0,0,,2,1,0.219328,0.0766622,0.266156,0.288035,0.288057,0.343524,0.282782,0.631581,0.124196,6.21675,0.285519,0.0724856,0.104586,3.57962,-0.969931,86.4937,0.177072,0.0582535,-0.4244367480278015,0.23417939245700836,0.116647,491.4100036621094,,,,,,,34,3.777777777,34,3.777777777,,,,,,,,,,,,,,,,,,,"Ryan Bliss","29547",669208
"Rowdy Tellez","SEA",66,286,257,56,36,10,0,11,29,38,24,1,65,2,2,0,,1,0,0.219436,0.0825533,0.226318,0.364767,0.288129,0.38786,0.29651,0.675989,0.168424,1.93489,0.246418,-0.820218,-0.371343,29.0738,-3.91041,96.1616,-1.19156,-0.305105,-2.4309107065200806,-5.969920039176941,0.115657,661.3599853515625,,,,,,,268.9,4.074242424,268.9,4.074242424,,,,,,,,,,,,,,,,,,,"Rowdy Tellez","15679",642133
"Brooks Baldwin","CHW",22,97,89,21,14,4,0,2,10,10,6,0,23,0,1,1,,3,1,0.237036,0.0621847,0.232903,0.266999,0.287108,0.363338,0.287047,0.650446,0.126303,4.69191,0.2913,0.0461127,0.112086,9.12062,-2.05371,82.6123,0.158199,-0.0000473788,-1.7437630891799927,-0.3802942863003409,0.114245,713.3300170898438,,,,,,,79.9,3.631818181,79.9,3.631818181,,,,,,,,,,,,,,,,,,,"Brooks Baldwin","31394",681460
"Adrian Del Castillo","ARI",10,41,37,9,5,2,0,1,5,5,4,0,10,0,0,0,,0,0,0.239425,0.0853958,0.252047,0.338809,0.307673,0.405864,0.313774,0.713537,0.166439,2.93941,0.295987,-0.0813613,-0.0523979,4.74332,0.00220929,96.9809,-0.133759,-0.163073,-0.2798834592103958,-0.007517680525779724,0.111515,512.0800170898438,,,,,,,40.6,4.06,40.6,4.06,,,,,,,,,,,,,,,,,,,"Adrian Del Castillo","29554",680728
"Henry Davis","PIT",19,76,67,15,10,3,0,2,8,8,7,0,20,2,1,0,,1,0,0.22004,0.087076,0.265707,0.327715,0.302652,0.354554,0.29351,0.657206,0.134514,3.75201,0.281343,-0.0774111,-0.108874,7.55736,-1.22247,82.3429,-0.186285,-0.763994,-1.7688915580511093,0.2903268337249756,0.108116,541.4000244140625,,,,,,,73.4,3.863157894,73.4,3.863157894,,,,,,,,,,,,,,,,,,,"Henry Davis","29617",680779
"Jerar Encarnacion","SFG",34,145,132,32,20,6,0,6,16,18,11,0,47,1,1,0,,2,0,0.239225,0.0782434,0.321939,0.243038,0.301021,0.408277,0.311122,0.709298,0.169052,3.48532,0.322781,-0.214915,-0.0659242,16.4629,-0.298613,98.7968,-0.280839,-0.00469568,-0.486722394824028,-3.2886462435126305,0.107354,444,,,,,,,160.8,4.729411764,160.8,4.729411764,,,,,,,,,,,,,,,,,,,"Jerar Encarnacion","21871",666464
"Jonatan Clase","TOR",10,44,40,9,6,2,0,1,5,4,4,0,13,0,0,0,,3,1,0.226952,0.0807992,0.285241,0.283267,0.292284,0.344661,0.284823,0.636944,0.117709,6.18203,0.307557,0.152102,0.223768,4.09908,-1.01916,82.9035,0.37587,0.367519,-0.48070263862609863,0.033259570598602295,0.106961,709.0700073242188,,,,,,,40.5,4.05,40.5,4.05,,,,,,,,,,,,,,,,,,,"Jonatan Clase","26599",682729
"Jose Miranda","MIN",21,93,86,22,15,5,0,2,10,11,5,0,16,1,1,0,,0,0,0.256269,0.052183,0.170457,0.306137,0.303232,0.400546,0.308574,0.703778,0.144277,3.61118,0.287779,-0.212364,-0.117427,10.3314,-0.379003,98.9585,-0.329792,-0.0403487,-0.4389814957976341,-1.627231389284134,0.106348,365.8500061035156,,,,,,,88.5,4.214285714,88.5,4.214285714,,,,,,,,,,,,,,,,,,,"Jose Miranda","20538",669304
"David Peralta",,33,142,129,33,22,7,0,3,15,15,10,0,29,1,1,0,,1,0,0.251714,0.0741518,0.204421,0.36274,0.310697,0.384019,0.306252,0.694716,0.132305,3.68486,0.300098,-0.436798,-0.147762,15.5073,-0.840163,94.8265,-0.58456,-0.205013,-1.4301942586898804,-2.2801671028137207,0.103103,750.8699951171875,,,,,,,139.2,4.218181818,139.2,4.218181818,,,,,,,,,,,,,,,,,,,"David Peralta","2136",444482
"Tom Murphy","SFG",12,51,46,11,7,2,0,2,5,6,4,0,14,0,0,0,,0,0,0.231119,0.0833493,0.284906,0.292551,0.300637,0.392242,0.305895,0.692879,0.161123,2.71409,0.294691,-0.110438,-0.0673333,5.54306,-0.315486,95.2669,-0.177772,-0.149051,-0.46084679663181305,-0.23547051846981049,0.102325,750.6300048828125,,,,,,,52.2,4.35,52.2,4.35,,,,,,,,,,,,,,,,,,,"Tom Murphy","13499",608596
"Stuart Fairchild","ATL",13,54,48,11,7,2,0,2,7,6,4,0,15,1,0,0,,2,0,0.223285,0.0753292,0.275352,0.273574,0.297897,0.372486,0.298569,0.670383,0.149202,6.2872,0.288303,0.0753869,0.156045,5.60281,-0.652817,87.1553,0.231432,-0.00148575,-0.5888476222753525,-0.23018945613875985,0.101408,748.1599731445312,,,,,,,57,4.384615384,57,4.384615384,,,,,,,,,,,,,,,,,,,"Stuart Fairchild","20321",656413
"César Salazar","HOU",5,18,16,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.20908,0.0722394,0.203234,0.355449,0.285086,0.29665,0.264259,0.581736,0.0875701,2.8325,0.252334,-0.0200863,-0.034054,1.35879,-0.702762,68.6182,-0.0541403,0.695197,-0.6874404326081276,1.0439627170562744,0.0988886,999,,,,,,,6.7,1.34,6.7,1.34,,,,,,,,,,,,,,,,,,,"Cesar Salazar","21587",663967
"Alejandro Osuna","TEX",6,24,22,5,3,1,0,1,3,3,2,0,5,0,0,0,,1,0,0.243755,0.0868751,0.219458,0.395862,0.315493,0.395395,0.31357,0.710888,0.151641,4.67319,0.289537,0,-1.0336e-8,2.79096,-0.00262717,101.819,-1.0336e-8,0,0.04975318992677291,0.08641975373029709,0.0979301,999,,,,,,,26.2,4.366666666,26.2,4.366666666,,,,,,,,,,,,,,,,,,,"Alejandro Osuna","sa3015127",696030
"Tyler Locklear","SEA",22,94,84,18,12,4,0,2,10,10,8,0,28,2,1,0,,1,0,0.220142,0.0803966,0.301904,0.266299,0.297172,0.357633,0.291985,0.654806,0.137491,4.23546,0.299492,-0.0638768,-0.0197242,9.18713,-1.61804,92.9751,-0.083601,0.318305,-0.8266395777463913,-1.388176143169403,0.0937393,725.6099853515625,,,,,,,79.1,3.595454545,79.1,3.595454545,,,,,,,,,,,,,,,,,,,"Tyler Locklear","31396",682988
