Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Kevin Ginkel","ARI",3,1,0,3.46076,31,0,2,6,,31,132,28,13,12,3,10,,1,34,9.78982,2.9913,3.27276,0.840218,0.260244,0.079518,0.18072549998760223,0.23544,1.22848,0.305812,0.738321,,,3.22975,0.293703,0.325161,582.1400146484375,,,,,,,188.7,6.087096774193548,185,5.967741935483871,,,,,,,,,,,,,,,,,,,"Kevin Ginkel","19876",656464
"Cal Quantrill","MIA",4,6,6,4.95719,14,14,0,0,,75,331,80,45,41,11,29,,4,52,6.28497,3.51331,1.7889,1.2862,0.157401,0.0879872,0.0694134384393692,0.270483,1.46931,0.297369,0.685937,,,4.87493,0.291415,0.224029,685.75,,,,,,,216.7,2.889333333333333,237,3.16,,,,,,,,,,,,,,,,,,,"Cal Quantrill","19312",615698
"Ryan Pressly","CHC",2,2,0,3.60015,31,0,4,7,,31,132,29,14,13,3,10,,1,31,8.82495,2.88807,3.05566,0.859931,0.233656,0.0764666,0.15718940645456314,0.241871,1.2502,0.301426,0.73036,,,3.41497,0.290271,0.199927,169.14999389648438,,,,,,,194.1,6.261290322580645,193,6.225806451612903,,,,,,,,,,,,,,,,,,,"Ryan Pressly","7005",519151
"Emilio Pagán","CIN",2,2,0,4.2667,33,0,14,2,,33,138,30,17,16,6,11,,1,35,9.54681,2.89165,3.30151,1.56089,0.254747,0.0771607,0.17758626490831375,0.237025,1.22531,0.283192,0.722651,,,4.25357,0.27977,0.179311,702.97998046875,,,,,,,204.40000000000003,6.193939393939395,199,6.03030303030303,,,,,,,,,,,,,,,,,,,"Emilio Pagan","14771",641941
"Tyler Rogers","SFG",2,2,0,3.64303,36,0,1,10,,36,152,37,16,15,3,8,,2,26,6.54005,1.87586,3.48643,0.803669,0.173836,0.0498608,0.12397518381476402,0.257033,1.21516,0.295873,0.71108,,,3.56863,0.279079,0.27772,740.75,,,,,,,200.3,5.563888888888889,208,5.777777777777778,,,,,,,,,,,,,,,,,,,"Tyler Rogers","15541",643511
"Sean Burke","CHW",3,5,5,4.85015,13,13,0,0,,67,292,64,39,36,12,31,,3,59,7.97609,4.17898,1.90862,1.57883,0.202712,0.106209,0.09650339186191559,0.247681,1.42237,0.27887,0.710929,,,5.09023,0.278708,0.152695,407.3900146484375,,,,,,,197.79999999999993,2.9522388059701483,195,2.91044776119403,,,,,,,,,,,,,,,,,,,"Sean Burke","29878",680732
"Kyle Wright","KCR",3,2,1,4.31861,22,4,0,0,,41,175,40,21,19,5,14,,2,35,7.80268,3.20222,2.43664,1.04276,0.200839,0.0824244,0.11841446906328201,0.254404,1.34872,0.300352,0.697125,,,4.08433,0.278395,0.168313,711.4000244140625,,,,,,,159.90000000000003,3.900000000000001,162,3.951219512195122,,,,,,,,,,,,,,,,,,,"Kyle Wright","19665",657140
"Caleb Ferguson","PIT",2,2,0,3.85713,33,0,1,8,,33,142,31,15,14,3,14,,2,33,9.06764,3.80021,2.38609,0.787974,0.232639,0.0974982,0.1351412981748581,0.244174,1.3605,0.309628,0.72271,,,3.65854,0.278353,0.299394,999,,,,,,,181.70000000000007,5.5060606060606085,181,5.484848484848484,,,,,,,,,,,,,,,,,,,"Caleb Ferguson","19349",657571
"Tony Santillan","CIN",2,2,0,4.21099,32,0,2,6,,32,138,29,16,15,4,14,,2,35,9.92851,3.84995,2.57886,1.24089,0.257544,0.0998671,0.15767668932676315,0.23469,1.32035,0.294555,0.720092,,,4.09733,0.271147,0.225201,596.0999755859375,,,,,,,168.20000000000002,5.2562500000000005,164,5.125,,,,,,,,,,,,,,,,,,,"Tony Santillan","19926",663574
"Tony Gonsolin","LAD",2,2,2,4.38305,12,5,0,0,,34,143,31,18,17,5,11,,1,30,8.01821,2.98931,2.6823,1.38788,0.212011,0.0790407,0.13297002017498016,0.239875,1.25046,0.274544,0.697014,,,4.4152,0.269515,0.208935,483.1099853515625,,,,,,,133.50000000000003,3.926470588235295,129,3.7941176470588234,,,,,,,,,,,,,,,,,,,"Tony Gonsolin","19388",664062
"Jared Koenig","MIL",2,2,0,3.61235,32,0,1,7,,32,134,29,14,13,3,12,,1,31,8.7402,3.28197,2.66309,0.892421,0.229707,0.0862559,0.14345156401395798,0.237414,1.27063,0.293846,0.737187,,,3.65264,0.268748,0.318099,733.3800048828125,,,,,,,180.5,5.640625,177,5.53125,,,,,,,,,,,,,,,,,,,"Jared Koenig","27517",657649
"Seth Halvorsen","COL",2,2,0,4.47479,32,0,9,4,,32,141,32,17,16,4,13,,2,30,8.52907,3.75387,2.27208,1.04628,0.21614,0.0951291,0.12101132422685623,0.255411,1.41773,0.309895,0.699054,,,4.08701,0.263781,0.247815,376.1700134277344,,,,,,,180.40000000000003,5.637500000000001,184,5.75,,,,,,,,,,,,,,,,,,,"Seth Halvorsen","33294",678020
"Anthony Bender","MIA",2,2,0,3.87872,32,0,2,7,,32,138,30,15,14,3,12,,2,32,8.92554,3.34172,2.67094,0.845909,0.232316,0.086979,0.14533710479736328,0.241354,1.29708,0.302462,0.710974,,,3.60833,0.261457,0.235609,641.22998046875,,,,,,,181.89999999999998,5.684374999999999,181,5.65625,,,,,,,,,,,,,,,,,,,"Anthony Bender","19742",669622
"Tanner Banks","PHI",2,1,0,3.83138,31,0,1,6,,31,131,29,14,13,4,10,,1,31,9.05086,2.87728,3.14563,1.05804,0.239546,0.0761518,0.163393996655941,0.241819,1.24783,0.298562,0.724769,,,3.66769,0.258041,0.207016,999,,,,,,,162.79999999999998,5.251612903225806,161,5.193548387096774,,,,,,,,,,,,,,,,,,,"Tanner Banks","16990",621383
"Daniel Palencia","CHC",2,2,0,3.9479,33,0,10,4,,33,143,28,16,14,3,17,,2,37,10.1242,4.53329,2.23331,0.885516,0.260663,0.116716,0.1439467892050743,0.225221,1.34961,0.295158,0.720222,,,3.77894,0.256747,0.102934,999,,,,,,,217.50000000000006,6.590909090909093,209,6.333333333333333,,,,,,,,,,,,,,,,,,,"Daniel Palencia","27914",694037
"Dennis Santana","PIT",1,1,0,4.18014,32,0,3,6,,32,138,30,16,15,3,12,,2,29,8.19313,3.45201,2.37344,0.828043,0.213024,0.0897535,0.12327086180448532,0.241801,1.3116,0.294827,0.682074,,,3.75222,0.253175,0.140333,549.3599853515625,,,,,,,176.9,5.528125,176,5.5,,,,,,,,,,,,,,,,,,,"Dennis Santana","17878",642701
"Reynaldo López","ATL",2,1,1,3.66355,13,3,0,0,,24,101,22,11,10,3,8,,1,25,9.32226,3.04864,3.05784,1.03386,0.24813,0.0811457,0.16698473691940308,0.235444,1.23487,0.294209,0.737781,,,3.59732,0.25139,0.283705,172.38999938964844,,,,,,,106.50000000000001,4.437500000000001,104,4.333333333333333,,,,,,,,,,,,,,,,,,,"Reynaldo Lopez","16400",625643
"Steven Matz","STL",2,2,1,3.98123,32,3,0,5,,42,179,42,20,19,5,12,,2,36,7.62418,2.5539,2.98531,1.08496,0.200844,0.0672775,0.13356661796569824,0.253427,1.27158,0.29598,0.717036,,,3.90368,0.251072,0.226206,635.280029296875,,,,,,,190.10000000000002,4.526190476190477,195,4.642857142857143,,,,,,,,,,,,,,,,,,,"Steven Matz","13361",571927
"Kyle Bradish","BAL",1,1,1,3.3711,9,2,0,0,,17,69,14,7,6,2,5,,1,18,9.77141,2.82853,3.45459,0.930995,0.262949,0.0761157,0.18683325499296188,0.22798,1.17361,0.29296,0.745025,,,3.32295,0.249487,0.204701,681.0800170898438,,,,,,,82.80000000000001,4.870588235294118,77,4.529411764705882,,,,,,,,,,,,,,,,,,,"Kyle Bradish","24586",680694
"Ryan Zeferjahn","LAA",1,2,0,4.24839,33,0,1,7,,33,143,29,17,16,4,15,,2,38,10.3,4.16014,2.47589,1.16207,0.26531,0.107158,0.15815218538045883,0.230604,1.33442,0.296206,0.711939,,,4.05464,0.248608,-0.00183128,744.52001953125,,,,,,,177.60000000000005,5.381818181818184,171,5.181818181818182,,,,,,,,,,,,,,,,,,,"Ryan Zeferjahn","25420",666171
"Jalen Beeks","ARI",2,2,0,3.93513,33,0,2,7,,33,140,32,15,14,3,13,,1,30,8.28847,3.47089,2.388,0.895524,0.213684,0.0894827,0.12420164048671722,0.250562,1.35856,0.305124,0.724461,,,3.80304,0.248161,0.336795,999,,,,,,,180.10000000000008,5.45757575757576,182,5.515151515151516,,,,,,,,,,,,,,,,,,,"Jalen Beeks","17192",656222
"Hunter Gaddis","CLE",2,2,0,3.6718,35,0,1,9,,35,143,30,15,14,4,10,,2,34,8.81028,2.67059,3.299,1.15425,0.236456,0.0716749,0.16478102654218674,0.231756,1.17459,0.279632,0.73478,,,3.83638,0.247087,0.311072,699.7000122070312,,,,,,,204.8,5.851428571428571,196,5.6,,,,,,,,,,,,,,,,,,,"Hunter Gaddis","25636",683769
"Danny Coulombe","MIN",2,1,0,3.30811,29,0,0,5,,29,119,25,12,11,3,8,,1,31,9.34513,2.44706,3.81892,0.954438,0.255499,0.0669033,0.18859519809484482,0.22698,1.12635,0.285645,0.743259,,,3.27124,0.242551,0.169808,750.77001953125,,,,,,,167.70000000000002,5.7827586206896555,161,5.551724137931035,,,,,,,,,,,,,,,,,,,"Danny Coulombe","13293",543056
"Garrett Cleavinger","TBR",2,2,0,3.73519,33,0,2,7,,33,138,27,15,14,4,14,,2,39,10.8458,3.98248,2.72338,1.10511,0.284859,0.104598,0.1802615076303482,0.218814,1.2576,0.288799,0.742835,,,3.77286,0.239978,0.158506,729.8800048828125,,,,,,,192.80000000000007,5.8424242424242445,181,5.484848484848484,,,,,,,,,,,,,,,,,,,"Garrett Cleavinger","17897",664076
"John Schreiber","KCR",2,2,0,3.87322,32,0,1,7,,32,136,29,15,14,3,13,,2,30,8.46574,3.57178,2.37017,0.845549,0.219113,0.0924462,0.12666703015565872,0.242529,1.3286,0.298447,0.719105,,,3.76431,0.239648,0.17745,999,,,,,,,172.5,5.390625,169,5.28125,,,,,,,,,,,,,,,,,,,"John Schreiber","20020",670167
"Keider Montero","DET",2,2,3,4.52215,15,7,0,0,,41,178,41,23,21,6,15,,2,35,7.67816,3.23691,2.37206,1.33637,0.198468,0.0836692,0.11479927599430084,0.252638,1.34335,0.288792,0.702086,,,4.5093,0.234416,0.154114,719.6599731445312,,,,,,,142.00000000000003,3.4634146341463423,146,3.5609756097560976,,,,,,,,,,,,,,,,,,,"Keider Montero","22630",672456
"Greg Weissert","BOS",2,1,0,3.88732,32,0,1,8,,32,136,30,15,14,4,12,,1,32,8.96613,3.28246,2.73152,1.01819,0.233101,0.0853374,0.14776384830474854,0.247202,1.3203,0.305654,0.732253,,,3.77367,0.233988,0.244579,999,,,,,,,171.60000000000002,5.362500000000001,170,5.3125,,,,,,,,,,,,,,,,,,,"Greg Weissert","20375",669711
"Tylor Megill","NYM",2,1,1,3.96817,12,3,0,0,,23,99,21,11,10,3,9,,1,25,9.57632,3.48705,2.74625,1.0381,0.250659,0.0912732,0.15938588976860046,0.237083,1.29176,0.299425,0.718861,,,3.73399,0.232714,0.164498,373.1199951171875,,,,,,,98.70000000000002,4.291304347826087,96,4.173913043478261,,,,,,,,,,,,,,,,,,,"Tylor Megill","21318",656731
"Ryan Thompson","ARI",2,2,0,3.7636,32,0,2,8,,32,135,31,15,13,3,9,,1,26,7.31948,2.65243,2.75954,0.795433,0.192598,0.0697936,0.12280470877885818,0.250472,1.26742,0.296571,0.710754,,,3.61055,0.232273,0.217395,750.1900024414062,,,,,,,183.29999999999998,5.7281249999999995,185,5.78125,,,,,,,,,,,,,,,,,,,"Ryan Thompson","16647",657044
"Joey Cantillo","CLE",1,2,1,3.87387,17,3,0,0,,28,120,24,13,12,3,13,,1,31,9.96071,4.27629,2.32929,0.972118,0.258722,0.111074,0.14764858037233353,0.228078,1.33496,0.29424,0.732508,,,3.78511,0.231588,0.22523,510.5400085449219,,,,,,,127.90000000000003,4.567857142857144,121,4.321428571428571,,,,,,,,,,,,,,,,,,,"Joey Cantillo","23335",676282
"Luis Garcia","HOU",2,2,2,4.10935,10,4,0,0,,28,118,26,14,13,4,9,,1,28,9.00253,2.99545,3.0054,1.4067,0.239607,0.0797254,0.15988152474164963,0.236007,1.23176,0.279991,0.726067,,,4.1992,0.230265,0.200291,591.6799926757812,,,,,,,116.40000000000006,4.157142857142859,114,4.071428571428571,,,,,,,,,,,,,,,,,,,"Luis Garcia","23735",677651
"Brant Hurter","DET",2,1,0,3.6644,30,0,0,6,,30,124,29,13,12,3,7,,1,25,7.46077,2.26994,3.28677,0.757208,0.198819,0.0604907,0.13832851126790047,0.248473,1.21433,0.296715,0.703822,,,3.39857,0.227793,0.151492,682.25,,,,,,,159.7,5.323333333333333,161,5.366666666666666,,,,,,,,,,,,,,,,,,,"Brant Hurter","30133",676428
"Calvin Faucher","MIA",2,2,0,4.1519,33,0,11,3,,33,146,32,17,15,3,16,,2,34,9.24628,4.18632,2.20869,0.857821,0.234595,0.106214,0.1283802092075348,0.247734,1.42346,0.314317,0.714735,,,3.78801,0.226989,0.083822,299.3699951171875,,,,,,,205.10000000000008,6.2151515151515175,207,6.2727272727272725,,,,,,,,,,,,,,,,,,,"Calvin Faucher","20116",676534
"Bowden Francis","TOR",3,3,3,4.47205,20,7,0,0,,52,217,49,28,26,10,14,,3,46,7.93697,2.49958,3.17533,1.70559,0.210846,0.0664015,0.1444448158144951,0.246048,1.22552,0.272698,0.713823,,,4.76216,0.226243,0.142131,257.2300109863281,,,,,,,175.4,3.373076923076923,171,3.2884615384615383,,,,,,,,,,,,,,,,,,,"Bowden Francis","20548",670102
"Eric Lauer","TOR",2,3,1,4.3794,28,4,0,0,,49,207,46,26,24,7,18,,2,45,8.40613,3.31386,2.53666,1.36955,0.218622,0.0861852,0.13243702054023743,0.247466,1.32514,0.289405,0.715968,,,4.39688,0.222795,0.0671894,999,,,,,,,186.9,3.8142857142857145,184,3.7551020408163267,,,,,,,,,,,,,,,,,,,"Eric Lauer","19316",641778
"Brock Stewart","MIN",1,1,0,3.70468,31,0,1,6,,31,133,26,14,13,4,14,,2,41,11.5798,4.06787,2.84665,1.12166,0.3045,0.106968,0.19753240048885345,0.218563,1.26589,0.298049,0.749917,,,3.62212,0.222405,0.114235,750.3300170898438,,,,,,,175.6,5.664516129032258,166,5.354838709677419,,,,,,,,,,,,,,,,,,,"Brock Stewart","16727",592779
"Logan Henderson","MIL",2,2,1,4.19661,20,3,0,0,,32,131,28,16,15,5,9,,1,34,9.73835,2.61177,3.72864,1.43475,0.26317,0.0705808,0.19258936494588852,0.230606,1.16239,0.28054,0.697987,,,3.96707,0.222354,0.200834,600.6900024414062,,,,,,,140.5,4.390625,133,4.15625,,,,,,,,,,,,,,,,,,,"Logan Henderson","31475",701656
"Paul Blackburn","NYM",3,2,1,4.29276,30,3,0,3,,45,191,45,23,21,6,14,,2,38,7.74483,2.86753,2.70087,1.18285,0.201374,0.0745589,0.1268150582909584,0.256443,1.32223,0.298526,0.706168,,,4.13727,0.221405,0.116248,672.1300048828125,,,,,,,182.2,4.0488888888888885,187,4.155555555555556,,,,,,,,,,,,,,,,,,,"Paul Blackburn","14739",621112
"Javier Assad","CHC",2,2,2,4.28552,16,6,0,0,,42,180,41,22,20,5,17,,2,34,7.4043,3.59897,2.05734,1.17838,0.189986,0.0923456,0.0976405218243599,0.252027,1.3804,0.28928,0.720765,,,4.44677,0.217979,0.309602,649.3900146484375,,,,,,,153.70000000000002,3.65952380952381,156,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Javier Assad","21741",665871
"Justin Wilson","BOS",2,2,0,4.16127,31,0,0,7,,31,132,30,15,14,4,11,,1,31,8.94247,3.19032,2.803,1.13691,0.23178,0.0826899,0.1490899920463562,0.252758,1.3388,0.309256,0.719681,,,3.90327,0.217433,0.143156,999,,,,,,,156.2,5.038709677419354,157,5.064516129032258,,,,,,,,,,,,,,,,,,,"Justin Wilson","4301",458677
"Phil Maton","STL",1,2,0,3.94753,34,0,2,7,,34,144,30,16,15,4,12,,3,33,8.69787,3.24783,2.67806,0.995198,0.226934,0.0847384,0.1421956866979599,0.236561,1.26257,0.289291,0.709372,,,3.91612,0.217248,0.194679,746.3599853515625,,,,,,,183.40000000000003,5.394117647058825,177,5.205882352941177,,,,,,,,,,,,,,,,,,,"Phil Maton","18064",664208
"Shawn Armstrong","TEX",1,1,0,4.17269,32,0,1,7,,32,135,30,16,15,4,11,,2,32,8.97857,3.25696,2.75674,1.08113,0.233748,0.0847914,0.14895612001419067,0.245813,1.31035,0.302233,0.706023,,,3.86546,0.216663,0.00645971,999,,,,,,,167.60000000000002,5.237500000000001,166,5.1875,,,,,,,,,,,,,,,,,,,"Shawn Armstrong","12857",542888
"Nick Mears","MIL",1,2,0,3.93548,31,0,1,6,,31,132,26,15,14,3,14,,1,36,10.447,3.96608,2.63409,0.994836,0.273907,0.103985,0.16992153972387314,0.225554,1.28934,0.296287,0.717477,,,3.61194,0.216283,0.100257,745.6900024414062,,,,,,,180.89999999999998,5.8354838709677415,172,5.548387096774194,,,,,,,,,,,,,,,,,,,"Nick Mears","25376",683232
"Ben Casparius","LAD",3,2,1,4.4239,27,2,0,2,,40,170,36,21,19,5,17,,2,42,9.50271,3.86716,2.45728,1.15651,0.245462,0.0998915,0.14557020366191864,0.240148,1.34938,0.29909,0.696971,,,4.0449,0.215406,0.0673258,745.760009765625,,,,,,,175.9,4.3975,170,4.25,,,,,,,,,,,,,,,,,,,"Ben Casparius","30085",676508
"Johan Oviedo","PIT",2,2,1,4.46435,14,4,0,0,,32,140,31,17,16,4,14,,2,28,7.7064,3.93654,1.95766,1.00787,0.196138,0.10019,0.09594771265983582,0.248586,1.40009,0.2929,0.69244,,,4.29274,0.212584,0.178091,748.280029296875,,,,,,,115.00000000000003,3.593750000000001,116,3.625,,,,,,,,,,,,,,,,,,,"Johan Oviedo","22487",670912
"David Robertson",,1,1,0,3.35079,18,0,0,0,,18,73,14,7,7,2,7,,1,21,10.7871,3.47462,3.10453,0.905392,0.288458,0.0929152,0.195542611181736,0.217979,1.1972,0.293369,0.750231,,,3.28314,0.206087,0.25066,528.8499755859375,,,,,,,90.20000000000002,5.011111111111112,82,4.555555555555555,,,,,,,,,,,,,,,,,,,"David Robertson","8241",502085
"Richard Fitts","BOS",2,2,2,4.54747,20,5,0,0,,42,179,43,23,21,6,13,,1,33,7.04426,2.75314,2.55862,1.2929,0.183089,0.0715578,0.11153162270784378,0.260895,1.3331,0.293453,0.692492,,,4.38601,0.205407,0.187967,476.5799865722656,,,,,,,149.2,3.552380952380952,156,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Richard Fitts","30160",690916
"Hoby Milner","TEX",2,1,0,3.74022,30,0,1,6,,30,125,28,14,12,3,8,,1,28,8.35755,2.36153,3.53904,0.943254,0.223189,0.0630649,0.16012415289878845,0.244723,1.20528,0.297249,0.711882,,,3.49924,0.204539,0.0799203,999,,,,,,,170.3,5.676666666666667,169,5.633333333333334,,,,,,,,,,,,,,,,,,,"Hoby Milner","13346",571948
"Taylor Rogers","CIN",2,2,0,4.11256,31,0,1,7,,31,133,28,15,14,4,12,,2,33,9.49717,3.57242,2.65847,1.18742,0.246729,0.0928086,0.15392005443572998,0.239262,1.31293,0.296854,0.723478,,,4.02095,0.203996,0.191629,493.0799865722656,,,,,,,164.39999999999998,5.3032258064516125,160,5.161290322580645,,,,,,,,,,,,,,,,,,,"Taylor Rogers","13449",573124
"Janson Junk","MIA",2,3,2,4.52226,21,6,0,0,,39,169,42,21,20,6,11,,1,30,6.90132,2.54026,2.71678,1.26296,0.178247,0.0656095,0.11263703554868698,0.270478,1.36116,0.30456,0.699745,,,4.3005,0.197921,0.187467,749.0399780273438,,,,,,,129.60000000000002,3.3230769230769237,141,3.6153846153846154,,,,,,,,,,,,,,,,,,,"Janson Junk","23301",676083
"Braxton Ashcraft","PIT",2,2,1,4.15454,35,2,0,6,,41,176,42,21,19,5,12,,2,34,7.35456,2.55864,2.87441,1.0712,0.192149,0.0668482,0.12530068308115005,0.259146,1.30219,0.300457,0.704882,,,3.95833,0.191635,0.151417,736.3599853515625,,,,,,,182.70000000000005,4.456097560975611,190,4.634146341463414,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","23793",677952
"Yuki Matsui","SDP",1,1,0,3.58781,31,0,1,6,,31,130,25,13,12,4,13,,1,37,10.6368,3.82486,2.78098,1.07287,0.282458,0.101568,0.18089009076356888,0.220611,1.24854,0.289618,0.753691,,,3.6101,0.190281,0.190303,725.6599731445312,,,,,,,176.2,5.683870967741935,164,5.290322580645161,,,,,,,,,,,,,,,,,,,"Yuki Matsui","33826",673513
"Tommy Kahnle","DET",1,1,0,3.4463,32,0,7,4,,32,136,27,13,12,3,13,,2,33,9.13467,3.72022,2.45541,0.935355,0.241665,0.0984214,0.14324373751878738,0.221514,1.24138,0.276464,0.752966,,,3.77735,0.190276,0.44773,614.5700073242188,,,,,,,201.7,6.303125,193,6.03125,,,,,,,,,,,,,,,,,,,"Tommy Kahnle","11384",592454
"Ronny Henriquez","MIA",1,2,0,4.17516,33,0,6,5,,33,143,33,17,15,4,13,,2,30,8.25925,3.46184,2.3858,1.04024,0.210688,0.088309,0.12237871438264847,0.256489,1.38851,0.308367,0.720851,,,4.06338,0.184736,0.0750162,999,,,,,,,174.20000000000005,5.27878787878788,178,5.393939393939394,,,,,,,,,,,,,,,,,,,"Ronny Henriquez","24094",678692
"Jake Bird","COL",1,2,0,4.43099,32,0,2,5,,32,141,31,17,16,3,15,,2,30,8.59812,4.22569,2.03473,0.93376,0.214924,0.105628,0.10929591208696365,0.254869,1.46487,0.313254,0.704542,,,4.12781,0.170695,0.228174,999,,,,,,,158.3,4.946875,160,5,,,,,,,,,,,,,,,,,,,"Jake Bird","21267",656234
"Brenan Hanifee","DET",1,1,0,3.7878,31,0,1,6,,31,131,31,14,13,3,9,,1,24,6.94806,2.58976,2.6829,0.852307,0.181525,0.0676603,0.11386516690254211,0.258891,1.3043,0.301273,0.72273,,,3.73676,0.16974,0.146591,999,,,,,,,158.89999999999998,5.1258064516129025,163,5.258064516129032,,,,,,,,,,,,,,,,,,,"Brenan Hanifee","22304",669724
"Ryan Bergert","SDP",2,3,2,4.59836,24,7,0,0,,58,251,59,32,29,9,22,,3,47,7.31778,3.44754,2.12261,1.36131,0.186371,0.0878029,0.09856855124235153,0.260684,1.40913,0.294379,0.71304,,,4.69076,0.168799,0.100311,999,,,,,,,184.10000000000005,3.1741379310344837,192,3.310344827586207,,,,,,,,,,,,,,,,,,,"Ryan Bergert","29863",686701
"Brad Lord","WSN",2,2,1,4.4733,32,2,1,6,,40,175,41,22,20,4,14,,2,32,7.04461,3.15577,2.23229,0.989941,0.180482,0.0808505,0.09963151067495346,0.259753,1.37176,0.299872,0.682812,,,4.15247,0.167092,-0.00665183,999,,,,,,,185.20000000000002,4.630000000000001,193,4.825,,,,,,,,,,,,,,,,,,,"Brad Lord","31972",695418
"Parker Messick","CLE",1,1,1,4.39159,3,3,0,0,,19,82,18,10,9,3,7,,1,17,7.89877,3.21636,2.45581,1.24324,0.204903,0.0834358,0.12146700918674469,0.249027,1.32234,0.289184,0.701499,,,4.33587,0.16707,0.130994,999,,,,,,,66.89999999999999,3.521052631578947,66,3.473684210526316,,,,,,,,,,,,,,,,,,,"Parker Messick","sa3020748",800048
"Graham Ashcraft","CIN",2,2,0,4.32376,26,0,2,6,,26,112,26,14,12,3,9,,2,22,7.53025,3.00545,2.50553,1.00627,0.19365,0.077289,0.11636108160018921,0.258867,1.3508,0.303748,0.69382,,,4.02832,0.165223,0.0348603,631.1699829101562,,,,,,,132.9,5.111538461538462,136,5.230769230769231,,,,,,,,,,,,,,,,,,,"Graham Ashcraft","27552",668933
"Jack Dreyer","LAD",2,1,0,3.96346,32,0,1,7,,32,135,29,15,14,4,13,,1,33,9.23169,3.59983,2.56448,1.01437,0.241635,0.094224,0.14741137623786926,0.23762,1.30697,0.296536,0.720769,,,3.76839,0.163901,0.0865482,999,,,,,,,169.20000000000002,5.2875000000000005,165,5.15625,,,,,,,,,,,,,,,,,,,"Jack Dreyer","30249",676263
"Gregory Soto","BAL",2,2,0,3.71898,31,0,1,7,,31,135,27,14,13,3,14,,2,35,9.90474,4.1291,2.39877,0.805063,0.255997,0.10672,0.14927653223276138,0.229335,1.32475,0.300276,0.729958,,,3.60155,0.159736,0.0910965,740.4500122070312,,,,,,,177.29999999999995,5.719354838709676,171,5.516129032258065,,,,,,,,,,,,,,,,,,,"Gregory Soto","19677",642397
"Adam Mazur","MIA",1,2,1,4.76096,3,3,0,0,,18,76,19,10,9,3,5,,1,13,6.62713,2.51241,2.63776,1.34156,0.17136,0.0649641,0.10639557242393494,0.268529,1.34744,0.297206,0.678325,,,4.49216,0.158662,0.130215,748.7999877929688,,,,,,,54.90000000000001,3.0500000000000007,59,3.2777777777777777,,,,,,,,,,,,,,,,,,,"Adam Mazur","31900",800049
"Emerson Hancock","SEA",3,3,3,4.62288,13,8,0,0,,46,198,47,26,24,7,15,,2,34,6.56338,2.94999,2.22488,1.38164,0.16967,0.0762604,0.09340983629226685,0.257825,1.33869,0.282211,0.694423,,,4.73949,0.157123,-0.00832992,609.4099731445312,,,,,,,149.10000000000008,3.241304347826089,156,3.391304347826087,,,,,,,,,,,,,,,,,,,"Emerson Hancock","27470",676106
"Jordan Romano","PHI",2,2,0,4.13333,32,0,5,5,,32,134,29,16,15,5,12,,2,32,9.24236,3.33893,2.76806,1.31215,0.242281,0.0875276,0.1547539010643959,0.238121,1.2805,0.288543,0.725858,,,4.16933,0.156476,0.0740672,158.24000549316406,,,,,,,166.9,5.215625,162,5.0625,,,,,,,,,,,,,,,,,,,"Jordan Romano","16122",605447
"Luke Jackson","TEX",2,2,0,4.2111,33,0,5,5,,33,143,30,17,16,4,15,,1,34,9.28376,4.015,2.31227,1.05732,0.239813,0.103713,0.1360994279384613,0.236603,1.34784,0.294594,0.709206,,,4.0056,0.154674,-0.0444582,684.6699829101562,,,,,,,182.00000000000006,5.5151515151515165,178,5.393939393939394,,,,,,,,,,,,,,,,,,,"Luke Jackson","11752",592426
"Kyle Finnegan","WSN",2,2,0,3.96291,33,0,17,1,,33,139,31,16,14,4,13,,1,32,8.70494,3.45918,2.51647,1.09497,0.227045,0.0902234,0.13682133704423904,0.244482,1.32537,0.296851,0.733097,,,3.95085,0.152862,0.1604,182.1999969482422,,,,,,,225.40000000000006,6.830303030303032,224,6.787878787878788,,,,,,,,,,,,,,,,,,,"Kyle Finnegan","15009",640448
"Mick Abel","PHI",2,2,2,4.52198,14,5,0,0,,29,130,28,16,15,4,14,,2,27,8.24418,4.35388,1.89352,1.18534,0.207783,0.109733,0.0980493500828743,0.247135,1.439,0.29229,0.711666,,,4.5807,0.146091,0.112528,999,,,,,,,98.60000000000004,3.4000000000000012,99,3.413793103448276,,,,,,,,,,,,,,,,,,,"Mick Abel","27756",690953
"Erik Miller","SFG",2,2,0,3.59925,31,0,1,6,,31,132,25,13,12,3,17,,1,36,10.5916,5.0659,2.09076,0.769213,0.272798,0.130478,0.14231990277767181,0.216143,1.36529,0.292618,0.747087,,,3.63272,0.144643,0.210576,999,,,,,,,174.49999999999997,5.629032258064515,163,5.258064516129032,,,,,,,,,,,,,,,,,,,"Erik Miller","26252",669062
